  0.092 (0.000): C4177: pc: 02000c1c Decode: SW r11=0x00900014, r15=0x03f00008, imm=0x00000000
  0.092 (0.000): C4180: pc: 02000c20 Decode: SW r11=0x00900014, r13=0x0003fffe, imm=0x00000004
  0.092 (0.000): C4183: pc: 02000c24 Decode: SW r11=0x00900014, r0=0x00000000, imm=0x00000008
  0.092 (0.000): C4186: pc: 02000c28 Decode: SW r10=0x008fff8c, r14=0x03f00000, imm=0x00000004
  0.092 (0.000): C4189: pc: 02000c2c Decode: SW r10=0x008fff8c, r12=0x00000002, imm=0x00000008
  0.093 (0.000): C4192: pc: 02000c30 Decode: SB r10=0x008fff8c, r0=0x00000000, imm=0x00000000
  0.093 (0.000): C4195: pc: 02000c34 Decode: JALR r1=0x02000178, r0=0x00000000, imm=0x00000000
  0.093 (0.000): C4198: pc: 02000178 Decode: LBU r2=0x008fff8c, r0=0x00000000, imm=0x00000000
  0.093 (0.000): C4201: pc: 0200017c Decode: BNE r10=0x00000000, r0=0x00000000, imm=0x00000070
  0.093 (0.000): C4204: pc: 02000180 Decode: LW r2=0x008fff8c, r8=0x00900008, imm=0x00000008
  0.093 (0.000): C4207: pc: 02000184 Decode: LW r8=0x00900008, r24=0x00000000, imm=0x00000018
  0.093 (0.000): C4210: pc: 02000188 Decode: LW r2=0x008fff8c, r4=0x00000000, imm=0x00000004
  0.093 (0.000): C4213: pc: 0200018c Decode: ADD r11=0x00000000, r10=0x00000002, imm=0x00000000
  0.093 (0.000): C4216: pc: 02000190 Decode: SLLI r10=0x00000002, r2=0x008fff8c, imm=0x00000002
  0.093 (0.000): C4219: pc: 02000194 Decode: ADDI r0=0x00000000, r1=0x02000178, imm=0x00000001
  0.093 (0.000): C4222: pc: 02000198 Decode: SW r8=0x00900008, r14=0x00000002, imm=0x00000018
  0.093 (0.000): C4225: pc: 0200019c Decode: ADDI r8=0x00900008, r0=0x00000000, imm=0x00000000
  0.093 (0.000): C4228: pc: 020001a0 Decode: LW r2=0x008fff8c, r28=0x00000000, imm=0x0000001c
  0.093 (0.000): C4231: pc: 020001a4 Decode: LW r2=0x008fff8c, r24=0x00000000, imm=0x00000018
  0.093 (0.000): C4234: pc: 020001a8 Decode: LW r2=0x008fff8c, r20=0x00000000, imm=0x00000014
  0.093 (0.000): C4237: pc: 020001ac Decode: LW r2=0x008fff8c, r16=0x00000000, imm=0x00000010
  0.093 (0.000): C4240: pc: 020001b0 Decode: ADDI r2=0x008fff8c, r0=0x00000000, imm=0x00000020
  0.093 (0.000): C4243: pc: 020001b4 Decode: AUIPC r0=0x00000000, r0=0x00000000, imm=0x00000000
  0.093 (0.000): C4246: pc: 020001b8 Decode: JALR r6=0x020001b4, r16=0x00000000, imm=0x00000330
  0.093 (0.000): C4249: pc: 020004e4 Decode: LUI r0=0x00000000, r31=0x00000000, imm=0x01f00000
  0.093 (0.000): C4252: pc: 020004e8 Decode: SW r14=0x01f00000, r11=0x00000001, imm=0x00000014
  0.093 (0.000): C4255: pc: 020004ec Decode: SW r14=0x01f00000, r13=0x00000008, imm=0x00000018
  0.093 (0.000): C4258: pc: 020004f0 Decode: SW r14=0x01f00000, r12=0x03f00000, imm=0x0000001c
  0.093 (0.000): C4261: pc: 020004f4 Decode: LW r10=0x00900008, r28=0x00000000, imm=0x0000001c
  0.093 (0.000): C4264: pc: 020004f8 Decode: SLLI r13=0x00000005, r2=0x008fffac, imm=0x00000002
  0.093 (0.000): C4267: pc: 020004fc Decode: LUI r0=0x00000000, r30=0x00000000, imm=0x01e00000
  0.093 (0.000): C4270: pc: 02000500 Decode: ADD r11=0x00000014, r12=0x01e00000, imm=0x00000000
  0.093 (0.000): C4273: pc: 02000504 Decode: LW r11=0x01e00014, r0=0x00000000, imm=0x00000000
  0.094 (0.000): C4276: pc: 02000508 Decode: ADDI r13=0x00000005, r1=0x020002c4, imm=0x00000001
  0.094 (0.000): C4279: pc: 0200050c Decode: ADDI r11=0x00000000, r3=0x00900800, imm=0x00000003
  0.094 (0.000): C4282: pc: 02000510 Decode: ANDI r15=0x00000003, r28=0x00000000, imm=0xfffffffc
  0.094 (0.000): C4285: pc: 02000514 Decode: SRLI r15=0x00000003, r2=0x008fffac, imm=0x00000002
  0.094 (0.000): C4288: pc: 02000518 Decode: ADD r15=0x00000000, r14=0x00000006, imm=0x00000000
  0.094 (0.000): C4291: pc: 0200051c Decode: SW r10=0x00900008, r15=0x00000006, imm=0x0000001c
  0.094 (0.000): C4294: pc: 02000520 Decode: BLTU r13=0x00000000, r11=0x00000000, imm=0x00000010
  0.094 (0.000): C4297: pc: 02000524 Decode: SLLI r14=0x00000006, r2=0x008fffac, imm=0x00000002
  0.094 (0.000): C4300: pc: 02000528 Decode: ADD r10=0x00000018, r12=0x01e00000, imm=0x00000000
  0.094 (0.000): C4303: pc: 0200052c Decode: JALR r1=0x020002c4, r0=0x00000000, imm=0x00000000
  0.094 (0.000): C4306: pc: 020002c4 Decode: LW r2=0x008fffac, r28=0x00000000, imm=0x0000001c
  0.094 (0.000): C4309: pc: 020002c8 Decode: LW r2=0x008fffac, r24=0x00000000, imm=0x00000018
  0.094 (0.000): C4312: pc: 020002cc Decode: LW r2=0x008fffac, r20=0x00000000, imm=0x00000014
  0.094 (0.000): C4315: pc: 020002d0 Decode: LW r2=0x008fffac, r16=0x00000000, imm=0x00000010
  0.094 (0.000): C4318: pc: 020002d4 Decode: ADDI r2=0x008fffac, r0=0x00000000, imm=0x00000020
  0.094 (0.000): C4321: pc: 020002d8 Decode: JALR r1=0x020000f4, r0=0x00000000, imm=0x00000000
  0.094 (0.000): C4324: pc: 020000f4 Decode: ADDI r8=0x00900030, r0=0x00000000, imm=0x00000000
  0.094 (0.000): C4327: pc: 020000f8 Decode: LW r2=0x008fffcc, r12=0x01e00000, imm=0x0000002c
  0.094 (0.000): C4330: pc: 020000fc Decode: LW r2=0x008fffcc, r8=0x00900030, imm=0x00000028
  0.094 (0.000): C4333: pc: 02000100 Decode: ADDI r2=0x008fffcc, r16=0x00000000, imm=0x00000030
  0.094 (0.000): C4336: pc: 02000104 Decode: AUIPC r0=0x00000000, r0=0x00000000, imm=0x00000000
  0.094 (0.000): C4339: pc: 02000108 Decode: JALR r6=0x02000104, r4=0x00000000, imm=0x00000224
  0.094 (0.000): C4342: pc: 02000328 Decode: ADDI r2=0x008ffffc, r16=0x00000000, imm=0xffffffd0
  0.094 (0.000): C4345: pc: 0200032c Decode: SW r2=0x008fffcc, r1=0x0200001c, imm=0x0000002c
  0.094 (0.000): C4348: pc: 02000330 Decode: SW r2=0x008fffcc, r8=0x00000000, imm=0x00000028
  0.094 (0.000): C4351: pc: 02000334 Decode: SW r2=0x008fffcc, r9=0x00000000, imm=0x00000024
  0.094 (0.000): C4354: pc: 02000338 Decode: SW r2=0x008fffcc, r18=0x00000000, imm=0x00000020
  0.094 (0.000): C4357: pc: 0200033c Decode: SW r2=0x008fffcc, r19=0x00000000, imm=0x0000001c
  0.094 (0.000): C4360: pc: 02000340 Decode: SW r2=0x008fffcc, r20=0x00000000, imm=0x00000018
  0.094 (0.000): C4363: pc: 02000344 Decode: LUI r0=0x00000000, r9=0x00000000, imm=0x00900000
  0.095 (0.000): C4366: pc: 02000348 Decode: LW r11=0x00900000, r0=0x00000000, imm=0x00000020
  0.095 (0.000): C4369: pc: 0200034c Decode: ADDI r10=0x00900030, r0=0x00000000, imm=0x00000000
  0.095 (0.000): C4372: pc: 02000350 Decode: SLLI r18=0x00000002, r2=0x008fffcc, imm=0x00000002
  0.095 (0.000): C4375: pc: 02000354 Decode: SW r2=0x008fffcc, r9=0x00000008, imm=0x00000000
  0.095 (0.000): C4378: pc: 02000358 Decode: LUI r0=0x00000000, r31=0x00000000, imm=0x03f00000
  0.095 (0.000): C4381: pc: 0200035c Decode: SW r2=0x008fffcc, r10=0x03f00000, imm=0x00000004
  0.095 (0.000): C4384: pc: 02000360 Decode: ADDI r2=0x008fffcc, r0=0x00000000, imm=0x00000000
  0.095 (0.000): C4387: pc: 02000364 Decode: ADDI r2=0x008fffcc, r0=0x00000000, imm=0x00000000
  0.095 (0.000): C4390: pc: 02000368 Decode: AUIPC r0=0x00000000, r0=0x00000000, imm=0x00000000
  0.095 (0.000): C4393: pc: 0200036c Decode: JALR r1=0x02000368, r16=0x00000000, imm=0x00000710
  0.095 (0.000): C4396: pc: 02000a78 Decode: JALR r1=0x02000370, r0=0x00000000, imm=0x00000000
  0.095 (0.000): C4399: pc: 02000370 Decode: LUI r0=0x00000000, r31=0x00000000, imm=0x01f00000
  0.095 (0.000): C4402: pc: 02000374 Decode: ADDI r0=0x00000000, r8=0x00900030, imm=0x00000008
  0.095 (0.000): C4405: pc: 02000378 Decode: SW r10=0x01f00000, r19=0x008fffcc, imm=0x00000004
  0.095 (0.000): C4408: pc: 0200037c Decode: BLTU r11=0x00000008, r18=0x00000002, imm=0x00000054
  0.095 (0.000): C4411: pc: 02000380 Decode: BEQ r18=0x00000002, r0=0x00000000, imm=0x00000030
  0.095 (0.000): C4414: pc: 02000384 Decode: LUI r0=0x00000000, r31=0x00000000, imm=0x03f00000
  0.095 (0.000): C4417: pc: 02000388 Decode: ADDI r18=0x00000002, r0=0x00000000, imm=0x00000000
  0.095 (0.000): C4420: pc: 0200038c Decode: ADDI r8=0x00900030, r0=0x00000000, imm=0x00000000
  0.095 (0.000): C4423: pc: 02000390 Decode: LW r10=0x03f00000, r0=0x00000000, imm=0x00000000
  0.095 (0.000): C4426: pc: 02000394 Decode: SW r12=0x00900030, r13=0x00000187, imm=0x00000000
  0.095 (0.000): C4429: pc: 02000398 Decode: ADDI r10=0x03f00000, r4=0x00000000, imm=0x00000004
  0.095 (0.000): C4432: pc: 0200039c Decode: ADDI r11=0x00000002, r31=0x00000000, imm=0xffffffff
  0.095 (0.000): C4435: pc: 020003a0 Decode: ADDI r12=0x00900030, r4=0x00000000, imm=0x00000004
  0.095 (0.000): C4438: pc: 020003a4 Decode: BNE r11=0x00000001, r0=0x00000000, imm=0xffffffec
  0.095 (0.000): C4441: pc: 02000390 Decode: LW r10=0x03f00004, r0=0x00000000, imm=0x00000000
  0.095 (0.000): C4444: pc: 02000394 Decode: SW r12=0x00900034, r13=0x00000000, imm=0x00000000
  0.095 (0.000): C4447: pc: 02000398 Decode: ADDI r10=0x03f00004, r4=0x00000000, imm=0x00000004
  0.095 (0.000): C4450: pc: 0200039c Decode: ADDI r11=0x00000001, r31=0x00000000, imm=0xffffffff
  0.095 (0.000): C4453: pc: 020003a0 Decode: ADDI r12=0x00900034, r4=0x00000000, imm=0x00000004
  0.096 (0.000): C4456: pc: 020003a4 Decode: BNE r11=0x00000000, r0=0x00000000, imm=0xffffffec
  0.096 (0.000): C4459: pc: 020003a8 Decode: ADDI r0=0x00000000, r8=0x00900030, imm=0x00000008
  0.096 (0.000): C4462: pc: 020003ac Decode: BGEU r18=0x00000002, r10=0x00000008, imm=0x000000cc
  0.096 (0.000): C4465: pc: 020003b0 Decode: ADD r8=0x00900030, r9=0x00000008, imm=0x00000000
  0.096 (0.000): C4468: pc: 020003b4 Decode: ADDI r18=0x00000002, r24=0x00000000, imm=0xfffffff8
  0.096 (0.000): C4471: pc: 020003b8 Decode: ADDI r11=0xfffffffa, r0=0x00000000, imm=0x00000000
  0.096 (0.000): C4474: pc: 020003bc Decode: SW r10=0x00900038, r0=0x00000000, imm=0x00000000
  0.096 (0.000): C4477: pc: 020003c0 Decode: ADDI r11=0xfffffffa, r1=0x02000370, imm=0x00000001
  0.096 (0.000): C4480: pc: 020003c4 Decode: ADDI r10=0x00900038, r4=0x00000000, imm=0x00000004
  0.096 (0.000): C4483: pc: 020003c8 Decode: BGEU r11=0xfffffffb, r12=0xfffffffa, imm=0xfffffff0
  0.096 (0.000): C4486: pc: 020003b8 Decode: ADDI r11=0xfffffffb, r0=0x00000000, imm=0x00000000
  0.096 (0.000): C4489: pc: 020003bc Decode: SW r10=0x0090003c, r0=0x00000000, imm=0x00000000
  0.096 (0.000): C4492: pc: 020003c0 Decode: ADDI r11=0xfffffffb, r1=0x02000370, imm=0x00000001
  0.096 (0.000): C4495: pc: 020003c4 Decode: ADDI r10=0x0090003c, r4=0x00000000, imm=0x00000004
  0.096 (0.000): C4498: pc: 020003c8 Decode: BGEU r11=0xfffffffc, r12=0xfffffffb, imm=0xfffffff0
  0.096 (0.000): C4501: pc: 020003b8 Decode: ADDI r11=0xfffffffc, r0=0x00000000, imm=0x00000000
  0.096 (0.000): C4504: pc: 020003bc Decode: SW r10=0x00900040, r0=0x00000000, imm=0x00000000
  0.096 (0.000): C4507: pc: 020003c0 Decode: ADDI r11=0xfffffffc, r1=0x02000370, imm=0x00000001
  0.096 (0.000): C4510: pc: 020003c4 Decode: ADDI r10=0x00900040, r4=0x00000000, imm=0x00000004
  0.096 (0.000): C4513: pc: 020003c8 Decode: BGEU r11=0xfffffffd, r12=0xfffffffc, imm=0xfffffff0
  0.096 (0.000): C4516: pc: 020003b8 Decode: ADDI r11=0xfffffffd, r0=0x00000000, imm=0x00000000
  0.096 (0.000): C4519: pc: 020003bc Decode: SW r10=0x00900044, r0=0x00000000, imm=0x00000000
  0.096 (0.000): C4522: pc: 020003c0 Decode: ADDI r11=0xfffffffd, r1=0x02000370, imm=0x00000001
  0.096 (0.000): C4525: pc: 020003c4 Decode: ADDI r10=0x00900044, r4=0x00000000, imm=0x00000004
  0.096 (0.000): C4528: pc: 020003c8 Decode: BGEU r11=0xfffffffe, r12=0xfffffffd, imm=0xfffffff0
  0.096 (0.000): C4531: pc: 020003b8 Decode: ADDI r11=0xfffffffe, r0=0x00000000, imm=0x00000000
  0.096 (0.000): C4534: pc: 020003bc Decode: SW r10=0x00900048, r0=0x00000000, imm=0x00000000
  0.096 (0.000): C4537: pc: 020003c0 Decode: ADDI r11=0xfffffffe, r1=0x02000370, imm=0x00000001
  0.096 (0.000): C4540: pc: 020003c4 Decode: ADDI r10=0x00900048, r4=0x00000000, imm=0x00000004
  0.096 (0.000): C4543: pc: 020003c8 Decode: BGEU r11=0xffffffff, r12=0xfffffffe, imm=0xfffffff0
  0.096 (0.000): C4546: pc: 020003b8 Decode: ADDI r11=0xffffffff, r0=0x00000000, imm=0x00000000
  0.096 (0.000): C4549: pc: 020003bc Decode: SW r10=0x0090004c, r0=0x00000000, imm=0x00000000
  0.097 (0.000): C4552: pc: 020003c0 Decode: ADDI r11=0xffffffff, r1=0x02000370, imm=0x00000001
  0.097 (0.000): C4555: pc: 020003c4 Decode: ADDI r10=0x0090004c, r4=0x00000000, imm=0x00000004
  0.097 (0.000): C4558: pc: 020003c8 Decode: BGEU r11=0x00000000, r12=0xffffffff, imm=0xfffffff0
  0.097 (0.000): C4561: pc: 020003cc Decode: JAL r0=0x00000000, r12=0xffffffff, imm=0x000000ac
  0.097 (0.000): C4564: pc: 02000478 Decode: SW r8=0x00900030, r9=0x00000008, imm=0x00000020
  0.097 (0.000): C4567: pc: 0200047c Decode: ADDI r8=0x00900030, r0=0x00000000, imm=0x00000000
  0.097 (0.000): C4570: pc: 02000480 Decode: AUIPC r0=0x00000000, r0=0x00000000, imm=0x00000000
  0.097 (0.000): C4573: pc: 02000484 Decode: JALR r1=0x02000480, r24=0x00000000, imm=0x000005f8
  0.097 (0.000): C4576: pc: 02000a78 Decode: JALR r1=0x02000488, r0=0x00000000, imm=0x00000000
  0.097 (0.000): C4579: pc: 02000488 Decode: LUI r0=0x00000000, r9=0x00000008, imm=0x00900000
  0.097 (0.000): C4582: pc: 0200048c Decode: LW r10=0x00900000, r4=0x00000000, imm=0x00000004
  0.097 (0.000): C4585: pc: 02000490 Decode: ADDI r11=0x00000000, r1=0x02000488, imm=0x00000001
  0.097 (0.000): C4588: pc: 02000494 Decode: SW r10=0x00900000, r12=0x00000001, imm=0x00000004
  0.097 (0.000): C4591: pc: 02000498 Decode: SLLI r11=0x00000000, r4=0x00000000, imm=0x00000004
  0.097 (0.000): C4594: pc: 0200049c Decode: LUI r0=0x00000000, r10=0x00000000, imm=0x02a00000
  0.097 (0.000): C4597: pc: 020004a0 Decode: ADD r10=0x00000000, r11=0x02a00000, imm=0x00000000
  0.097 (0.000): C4600: pc: 020004a4 Decode: SW r10=0x02a00000, r0=0x00000000, imm=0x00000000
  0.097 (0.000): C4603: pc: 020004a8 Decode: LW r2=0x008fffcc, r12=0x00000001, imm=0x0000002c
  0.097 (0.000): C4606: pc: 020004ac Decode: LW r2=0x008fffcc, r8=0x00900030, imm=0x00000028
  0.097 (0.000): C4609: pc: 020004b0 Decode: LW r2=0x008fffcc, r4=0x00000000, imm=0x00000024
  0.097 (0.000): C4612: pc: 020004b4 Decode: LW r2=0x008fffcc, r0=0x00000000, imm=0x00000020
  0.097 (0.000): C4615: pc: 020004b8 Decode: LW r2=0x008fffcc, r28=0x00000000, imm=0x0000001c
  0.097 (0.000): C4618: pc: 020004bc Decode: LW r2=0x008fffcc, r24=0x00000000, imm=0x00000018
  0.097 (0.000): C4621: pc: 020004c0 Decode: ADDI r2=0x008fffcc, r16=0x00000000, imm=0x00000030
  0.097 (0.000): C4624: pc: 020004c4 Decode: JALR r1=0x0200001c, r0=0x00000000, imm=0x00000000
  0.097 (0.000): C4627: pc: 0200001c Decode: AUIPC r0=0x00000000, r9=0x00000000, imm=0xfe900000
  0.097 (0.000): C4630: pc: 02000020 Decode: ADDI r10=0x0090001c, r20=0x00000000, imm=0x00000014
  0.097 (0.000): C4633: pc: 02000024 Decode: LW r10=0x00900030, r0=0x00000000, imm=0x00000000
  0.097 (0.000): C4636: pc: 02000028 Decode: LW r10=0x00900030, r4=0x00000000, imm=0x00000004
  0.097 (0.000): C4639: pc: 0200002c Decode: LW r10=0x00900030, r8=0x00000000, imm=0x00000008
  0.097 (0.000): C4642: pc: 02000030 Decode: LW r10=0x00900030, r12=0x00000001, imm=0x0000000c
  0.097 (0.000): C4645: pc: 02000034 Decode: LW r10=0x00900030, r16=0x00000000, imm=0x00000010
  0.098 (0.000): C4648: pc: 02000038 Decode: LW r10=0x00900030, r20=0x00000000, imm=0x00000014
  0.098 (0.000): C4651: pc: 0200003c Decode: LW r10=0x00900030, r24=0x00000000, imm=0x00000018
  0.098 (0.000): C4654: pc: 02000040 Decode: LW r10=0x00900030, r28=0x00000000, imm=0x0000001c
  0.098 (0.000): C4657: pc: 02000044 Decode: LW r10=0x00900030, r0=0x00000000, imm=0x00000020
  0.098 (0.000): C4660: pc: 02000048 Decode: HALT r0=0x00000000, r0=0x00000000, imm=0x00000000
